/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame07.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame08.png,1.403249
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame08.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame09.png,1.380559
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame09.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame10.png,1.392825
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame10.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame11.png,1.415361
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame11.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame12.png,1.411109
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame12.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame13.png,1.552192
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame13.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/Beanbags/frame14.png,1.389677
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/DogDance/frame07.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/DogDance/frame08.png,1.446808
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/DogDance/frame08.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/DogDance/frame09.png,1.387087
/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/DogDance/frame09.png,/Users/amogh/workspace/jazz/code/ucla/visionlab/project/data/other-data-full/DogDance/frame10.png,1.393329
